"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149 / 주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-04-11"
"실거래구분 : 아파트(매매)"
"주소구분 : 도로명주소"
"시도 : 서울특별시"
"시군구 : 전체"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"3765","서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오3단지","59.9236","202402","19","       137,000","-","17","개인","개인","2014","마포대로 195","-","중개거래","서울 마포구","-"
"3766","서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오4단지","59.9656","202402","04","       141,000","409","3","개인","개인","2014","마포대로 195","-","중개거래","서울 마포구","24.02.29"
"3767","서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오4단지","114.2802","202404","06","       219,500","-","18","개인","개인","2014","마포대로 195","-","중개거래","서울 마포구","-"
"3768","서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오4단지","114.2802","202402","02","       218,000","-","22","개인","개인","2014","마포대로 195","-","중개거래","서울 마포구","-"
"3769","서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오4단지","59.9656","202404","02","       141,000","-","8","개인","개인","2014","마포대로 195","-","중개거래","서울 마포구","-"
"3770","서울특별시 마포구 아현동","802","0802","0000","마포센트럴 아이파크","84.9668","202402","14","       142,000","-","7","개인","개인","2017","마포대로 246","-","중개거래","서울 마포구","-"
"3771","서울특별시 마포구 아현동","802","0802","0000","마포센트럴 아이파크","111.1083","202401","20","       162,500","103","10","개인","개인","2017","마포대로 246","-","중개거래","서울 마포구","24.01.24"
"3772","서울특별시 마포구 공덕동","4-32","0004","0032","공덕스카이아파트","84.9700","202401","15","        73,500","-","10","개인","개인","2006","만리재로 119","-","중개거래","서울 마포구","24.03.19"
"3773","서울특별시 마포구 공덕동","43","0043","0000","공덕2삼성래미안","84.9400","202403","30","       127,300","-","7","개인","개인","2004","마포대로20길 26","-","중개거래","서울 마포구","-"
"3774","서울특별시 마포구 공덕동","43","0043","0000","공덕2삼성래미안","84.9400","202403","02","       132,500","-","8","개인","개인","2004","마포대로20길 26","-","중개거래","서울 마포구","-"
"3775","서울특별시 마포구 공덕동","43","0043","0000","공덕2삼성래미안","59.9700","202403","15","       117,800","-","11","개인","개인","2004","마포대로20길 26","-","중개거래","서울 마포구","-"
"3776","서울특별시 마포구 공덕동","43","0043","0000","공덕2삼성래미안","59.9700","202402","04","       109,000","-","3","개인","개인","2004","마포대로20길 26","-","중개거래","서울 마포구","-"
"3777","서울특별시 마포구 공덕동","43","0043","0000","공덕2삼성래미안","84.9400","202403","09","       132,500","-","13","개인","개인","2004","마포대로20길 26","-","중개거래","서울 마포구","-"
"3778","서울특별시 마포구 공덕동","43","0043","0000","공덕2삼성래미안","59.9700","202401","19","       115,000","106","6","개인","개인","2004","마포대로20길 26","-","중개거래","서울 마포구","24.02.29"
"3779","서울특별시 마포구 공덕동","188-108","0188","0108","마포현대","84.8700","202403","20","       101,000","-","11","개인","개인","1988","마포대로11길 84","-","중개거래","서울 마포구","-"
"3780","서울특별시 마포구 공덕동","188-108","0188","0108","마포현대","84.8700","202401","12","       102,500","1","2","개인","개인","1988","마포대로11길 84","-","중개거래","서울 마포구","24.02.27"
"3781","서울특별시 마포구 공덕동","188-108","0188","0108","마포현대","59.9500","202403","03","        82,000","-","2","개인","개인","1988","마포대로11길 84","-","중개거래","서울 마포구","-"
"3782","서울특별시 마포구 공덕동","188-108","0188","0108","마포현대","59.9500","202401","06","        81,000","-","2","개인","개인","1988","마포대로11길 84","20240205","중개거래","서울 마포구","-"
"3783","서울특별시 마포구 공덕동","188-108","0188","0108","마포현대","59.9500","202401","08","        81,000","-","2","개인","개인","1988","마포대로11길 84","20240205","중개거래","서울 마포구","-"
"3784","서울특별시 마포구 공덕동","188-108","0188","0108","마포현대","59.9500","202401","08","        81,000","4","2","개인","개인","1988","마포대로11길 84","-","중개거래","서울 마포구","24.02.06"
"3785","서울특별시 마포구 공덕동","188-108","0188","0108","마포현대","59.9500","202402","23","        85,000","-","9","개인","개인","1988","마포대로11길 84","-","중개거래","서울 마포구","-"
"3786","서울특별시 마포구 공덕동","370-9","0370","0009","공덕현대","84.6100","202403","20","       109,000","-","14","개인","개인","1989","마포대로11길 73","-","중개거래","서울 마포구","-"
"3787","서울특별시 마포구 공덕동","371","0371","0000","공덕1삼성래미안","84.9400","202402","22","       129,000","-","10","개인","개인","1999","마포대로 115-8","-","중개거래","서울 마포구","-"
"3788","서울특별시 마포구 공덕동","371","0371","0000","공덕1삼성래미안","84.9400","202402","28","       136,000","-","11","개인","개인","1999","마포대로 115-8","-","중개거래","서울 마포구","-"
"3789","서울특별시 마포구 공덕동","371","0371","0000","공덕1삼성래미안","84.9400","202401","18","       129,000","-","6","개인","개인","1999","마포대로 115-8","-","중개거래","서울 마포구","-"
"3790","서울특별시 마포구 공덕동","371","0371","0000","공덕1삼성래미안","84.9400","202402","08","       135,800","-","9","개인","개인","1999","마포대로 115-8","-","중개거래","서울 마포구","-"
"3791","서울특별시 마포구 공덕동","371","0371","0000","공덕1삼성래미안","59.7400","202401","22","       104,500","-","14","개인","개인","1999","마포대로 115-8","-","중개거래","서울 마포구","-"
"3792","서울특별시 마포구 공덕동","457","0457","0000","공덕3삼성래미안","84.9800","202402","15","       146,000","-","5","개인","개인","2004","마포대로7길 22","-","중개거래","서울 마포구","-"
"3793","서울특별시 마포구 공덕동","457","0457","0000","공덕3삼성래미안","59.9700","202401","15","       122,750","-","3","개인","개인","2004","마포대로7길 22","-","중개거래","서울 마포구","-"
"3794","서울특별시 마포구 공덕동","457","0457","0000","공덕3삼성래미안","84.9800","202401","13","       152,000","307","10","개인","개인","2004","마포대로7길 22","-","중개거래","서울 마포구","24.03.04"
"3795","서울특별시 마포구 공덕동","457","0457","0000","공덕3삼성래미안","84.9800","202403","22","       152,000","-","16","개인","개인","2004","마포대로7길 22","-","중개거래","서울 마포구","-"
"3796","서울특별시 마포구 공덕동","457","0457","0000","공덕3삼성래미안","59.9700","202401","13","       124,000","308","9","개인","개인","2004","마포대로7길 22","-","중개거래","서울 마포구","24.03.04"
"3797","서울특별시 마포구 공덕동","464","0464","0000","래미안공덕4차","112.7100","202402","24","       174,000","-","14","개인","개인","2005","마포대로11길 50","-","중개거래","서울 마포구","-"
"3798","서울특별시 마포구 공덕동","464","0464","0000","래미안공덕4차","59.9000","202403","20","       119,500","-","16","개인","개인","2005","마포대로11길 50","-","중개거래","서울 마포구","-"
"3799","서울특별시 마포구 공덕동","464","0464","0000","래미안공덕4차","59.9000","202403","29","       122,000","-","9","개인","개인","2005","마포대로11길 50","-","중개거래","서울 마포구","-"
"3800","서울특별시 마포구 공덕동","464","0464","0000","래미안공덕4차","59.9000","202403","23","       111,200","-","7","개인","개인","2005","마포대로11길 50","-","중개거래","서울 마포구","-"
"3801","서울특별시 마포구 공덕동","464","0464","0000","래미안공덕4차","59.9000","202403","30","       109,500","-","3","개인","개인","2005","마포대로11길 50","-","중개거래","서울 마포구","-"
"3802","서울특별시 마포구 공덕동","469","0469","0000","래미안공덕5차","59.9590","202401","18","       122,500","-","2","개인","개인","2011","마포대로 173-15","-","중개거래","서울 마포구","-"
"3803","서울특별시 마포구 공덕동","469","0469","0000","래미안공덕5차","59.9590","202403","11","       127,000","-","15","개인","개인","2011","마포대로 173-15","-","중개거래","서울 마포구","-"
"3804","서울특별시 마포구 공덕동","469","0469","0000","래미안공덕5차","84.8710","202403","19","       154,000","-","4","개인","개인","2011","마포대로 167","-","중개거래","서울 마포구","-"
"3805","서울특별시 마포구 공덕동","469","0469","0000","래미안공덕5차","84.8710","202403","03","       153,000","-","5","개인","개인","2011","마포대로 167","-","중개거래","서울 마포구","-"
"3806","서울특별시 마포구 공덕동","476","0476","0000","공덕파크자이","121.4551","202401","18","       220,000","-","22","개인","개인","2015","백범로 152","-","중개거래","서울 마포구 서울 서초구","-"
"3807","서울특별시 마포구 공덕동","479","0479","0000","공덕SK리더스뷰","84.9400","202402","06","       170,000","-","8","개인","개인","2021","백범로31길 7","-","중개거래","서울 마포구","-"
"3808","서울특별시 마포구 공덕동","479","0479","0000","공덕SK리더스뷰","84.9400","202403","18","       172,000","-","18","개인","개인","2021","백범로31길 7","-","중개거래","서울 마포구","-"
"3809","서울특별시 마포구 신공덕동","13-15","0013","0015","블레스하임","25.7700","202403","03","        39,000","-","10","개인","개인","2019","만리재로 45-1","-","중개거래","서울 마포구","-"
"3810","서울특별시 마포구 신공덕동","155","0155","0000","신공덕1차삼성래미안1아파트","59.7600","202402","08","       113,000","-","15","개인","개인","2000","백범로37길 12","-","중개거래","서울 마포구","-"
"3811","서울특별시 마포구 신공덕동","155","0155","0000","신공덕1차삼성래미안1아파트","59.7600","202403","07","       114,000","-","10","개인","개인","2000","백범로37길 12","-","중개거래","서울 마포구","-"
"3812","서울특별시 마포구 신공덕동","155","0155","0000","신공덕1차삼성래미안1아파트","59.7600","202401","07","       113,000","-","19","개인","개인","2000","백범로37길 12","20240220","중개거래","서울 마포구","-"
"3813","서울특별시 마포구 신공덕동","155","0155","0000","신공덕1차삼성래미안1아파트","59.7600","202401","27","       113,000","-","19","개인","개인","2000","백범로37길 12","-","중개거래","서울 마포구","-"
"3814","서울특별시 마포구 신공덕동","155","0155","0000","신공덕1차삼성래미안1아파트","84.9000","202401","19","       129,000","-","21","개인","개인","2000","백범로37길 12","-","중개거래","서울 마포구","-"
"3815","서울특별시 마포구 신공덕동","155","0155","0000","신공덕1차삼성래미안1아파트","59.7600","202403","02","       110,000","-","14","개인","개인","2000","백범로37길 12","-","중개거래","서울 마포구","-"
"3816","서울특별시 마포구 신공덕동","155","0155","0000","신공덕1차삼성래미안1아파트","84.9000","202401","24","       130,000","-","20","개인","개인","2000","백범로37길 12","-","중개거래","서울 마포구","-"
"3817","서울특별시 마포구 신공덕동","159","0159","0000","신공덕래미안2차","114.5000","202401","15","       125,500","-","17","개인","개인","2000","만리재로 74","-","중개거래","서울 마포구","-"
"3818","서울특별시 마포구 신공덕동","159","0159","0000","신공덕래미안2차","59.4800","202402","03","        95,000","-","14","개인","개인","2000","만리재로 74","-","중개거래","서울 마포구","-"
"3819","서울특별시 마포구 신공덕동","159","0159","0000","신공덕래미안2차","59.4800","202401","03","        93,700","-","15","개인","개인","2000","만리재로 74","-","중개거래","서울 마포구","-"
"3820","서울특별시 마포구 신공덕동","159","0159","0000","신공덕래미안2차","59.4800","202403","18","        95,400","-","16","개인","개인","2000","만리재로 74","-","중개거래","서울 마포구","-"
"3821","서울특별시 마포구 신공덕동","159","0159","0000","신공덕래미안2차","59.4800","202402","29","        92,300","-","7","개인","개인","2000","만리재로 74","-","중개거래","서울 마포구","-"
"3822","서울특별시 마포구 신공덕동","159","0159","0000","신공덕래미안2차","84.7300","202402","07","       113,500","207","6","개인","개인","2000","만리재로 74","-","중개거래","서울 마포구","24.03.13"
"3823","서울특별시 마포구 신공덕동","161","0161","0000","신공덕래미안3차","59.9600","202401","06","       105,000","-","14","개인","개인","2003","만리재로 60","-","중개거래","서울 마포구","-"
"3824","서울특별시 마포구 신공덕동","161","0161","0000","신공덕래미안3차","84.6900","202401","13","       123,000","-","16","개인","개인","2003","만리재로 60","-","중개거래","서울 마포구","-"
"3825","서울특별시 마포구 신공덕동","170","0170","0000","브라운스톤공덕아파트","59.8900","202402","24","       133,000","-","11","개인","개인","2009","백범로 230","-","중개거래","서울 마포구","-"
"3826","서울특별시 마포구 신공덕동","170","0170","0000","브라운스톤공덕아파트","59.8900","202401","31","       131,000","-","19","개인","개인","2009","백범로 230","-","중개거래","서울 마포구","-"
"3827","서울특별시 마포구 신공덕동","170","0170","0000","브라운스톤공덕아파트","84.9800","202403","05","       150,000","-","13","개인","개인","2009","백범로 230","-","중개거래","서울 마포구","-"
"3828","서울특별시 마포구 신공덕동","171","0171","0000","kcc웰츠","118.6400","202402","22","       189,000","-","12","개인","개인","2011","백범로 202","-","중개거래","서울 마포구","-"
"3829","서울특별시 마포구 신공덕동","172","0172","0000","펜트라우스","104.2900","202401","09","       158,000","101","12","개인","개인","2011","백범로 205","-","중개거래","서울 마포구","24.03.13"
"3830","서울특별시 마포구 신공덕동","172","0172","0000","펜트라우스","152.8500","202401","24","       198,000","-","13","개인","개인","2011","백범로 205","-","중개거래","서울 마포구","-"
"3831","서울특별시 마포구 신공덕동","174","0174","0000","공덕아이파크","59.9800","202402","24","       115,800","-","7","개인","개인","2013","만리재로 36","-","중개거래","서울 마포구","-"
"3832","서울특별시 마포구 신공덕동","174","0174","0000","공덕아이파크","84.9600","202401","07","       124,000","101","11","개인","개인","2013","만리재로 36","-","중개거래","서울 마포구","24.03.19"
"3833","서울특별시 마포구 신공덕동","174","0174","0000","공덕아이파크","84.9600","202401","06","       133,000","-","14","개인","개인","2013","만리재로 36","-","중개거래","서울 마포구 서울 영등포구","-"
"3834","서울특별시 마포구 신공덕동","174","0174","0000","공덕아이파크","84.9600","202403","16","       134,000","-","16","개인","개인","2013","만리재로 36","-","중개거래","서울 마포구","-"
"3835","서울특별시 마포구 신공덕동","174","0174","0000","공덕아이파크","84.9600","202402","22","       138,000","-","6","개인","개인","2013","만리재로 36","-","중개거래","서울 마포구","-"
"3836","서울특별시 마포구 도화동","82","0082","0000","우성","68.9400","202402","26","       100,000","6","12","개인","개인","1991","삼개로 33","-","중개거래","서울 강남구","24.03.18"
"3837","서울특별시 마포구 도화동","82","0082","0000","우성","68.9400","202402","12","       105,000","-","6","개인","개인","1991","삼개로 33","-","중개거래","서울 송파구","-"
"3838","서울특별시 마포구 도화동","353","0353","0000","현대홈타운","113.2500","202401","27","       115,000","-","16","개인","개인","2000","새창로8길 72","-","중개거래","서울 마포구","-"
"3839","서울특별시 마포구 도화동","353","0353","0000","현대홈타운","113.2500","202402","23","       125,000","-","17","개인","개인","2000","새창로8길 72","-","중개거래","서울 마포구","-"
"3840","서울특별시 마포구 도화동","353","0353","0000","현대홈타운","84.9500","202401","20","       105,000","-","12","개인","개인","2000","새창로8길 72","-","중개거래","서울 마포구","-"
"3841","서울특별시 마포구 도화동","353","0353","0000","현대홈타운","84.9500","202402","29","       107,500","-","12","개인","개인","2000","새창로8길 72","-","중개거래","서울 마포구","-"
"3842","서울특별시 마포구 도화동","353","0353","0000","현대홈타운","84.9500","202403","30","       105,000","-","7","개인","개인","2000","새창로8길 72","-","중개거래","서울 마포구","-"
"3843","서울특별시 마포구 도화동","353","0353","0000","현대홈타운","59.1700","202402","23","        96,000","-","18","개인","개인","2000","새창로8길 72","-","중개거래","서울 마포구","-"
"3844","서울특별시 마포구 도화동","353","0353","0000","현대홈타운","59.1700","202403","16","        91,000","-","19","개인","개인","2000","새창로8길 72","-","중개거래","서울 마포구","-"
"3845","서울특별시 마포구 도화동","353","0353","0000","현대홈타운","84.9500","202403","11","        73,500","208","6","개인","개인","2000","새창로8길 72","-","직거래","-","24.03.19"
"3846","서울특별시 마포구 도화동","353","0353","0000","현대홈타운","84.9500","202403","13","       112,000","-","5","개인","개인","2000","새창로8길 72","-","중개거래","서울 마포구","-"
"3847","서울특별시 마포구 도화동","353","0353","0000","현대홈타운","84.9500","202403","02","       102,500","-","2","개인","개인","2000","새창로8길 72","-","중개거래","서울 마포구","-"
"3848","서울특별시 마포구 도화동","353","0353","0000","현대홈타운","84.9500","202403","16","       103,000","-","2","개인","개인","2000","새창로8길 72","-","중개거래","서울 마포구","-"
"3849","서울특별시 마포구 도화동","357","0357","0000","도화동현대","79.8300","202403","02","       105,800","-","4","개인","개인","1996","새창로 52","-","중개거래","서울 마포구","-"
"3850","서울특별시 마포구 도화동","357","0357","0000","도화동현대","147.3700","202403","06","       140,000","-","10","개인","개인","1996","새창로 52","-","중개거래","서울 마포구","-"
"3851","서울특별시 마포구 도화동","357","0357","0000","도화동현대","68.2200","202401","13","       100,000","-","11","개인","개인","1996","새창로 52","-","중개거래","서울 마포구","-"
"3852","서울특별시 마포구 도화동","357","0357","0000","도화동현대","128.2600","202402","17","       129,000","107","14","개인","개인","1996","새창로 52","-","중개거래","서울 마포구","24.03.25"
"3853","서울특별시 마포구 도화동","357","0357","0000","도화동현대","112.0900","202403","08","       128,000","-","10","개인","개인","1996","새창로 52","-","중개거래","서울 마포구","-"
"3854","서울특별시 마포구 도화동","357","0357","0000","도화동현대","128.2600","202402","12","       126,000","-","3","개인","개인","1996","새창로 52","-","중개거래","서울 마포구","-"
"3855","서울특별시 마포구 도화동","357","0357","0000","도화동현대","128.2600","202401","07","       120,000","109","5","개인","개인","1996","새창로 52","-","중개거래","서울 용산구","24.02.27"
"3856","서울특별시 마포구 도화동","536","0536","0000","정우상가맨션","126.0700","202402","07","        99,000","-","15","개인","개인","1983","토정로37길 46","-","중개거래","서울 마포구","24.02.28"
"3857","서울특별시 마포구 도화동","547","0547","0000","도화현대","113.8700","202402","05","       114,000","112","4","개인","개인","1998","새창로 52","-","중개거래","서울 마포구","24.02.07"
"3858","서울특별시 마포구 도화동","547","0547","0000","도화현대","113.8700","202402","06","       114,000","-","7","개인","개인","1998","새창로 52","-","중개거래","서울 마포구","-"
"3859","서울특별시 마포구 도화동","547","0547","0000","도화현대","59.4000","202403","02","        89,900","-","13","개인","개인","1998","새창로 52","-","중개거래","서울 마포구","-"
"3860","서울특별시 마포구 도화동","547","0547","0000","도화현대","59.4000","202402","24","        90,000","-","16","개인","개인","1998","새창로 52","-","중개거래","서울 마포구","-"
"3861","서울특별시 마포구 도화동","547","0547","0000","도화현대","59.4000","202403","30","        89,900","-","6","개인","개인","1998","새창로 52","-","중개거래","서울 마포구","-"
"3862","서울특별시 마포구 도화동","547","0547","0000","도화현대","59.4000","202401","21","        89,900","-","9","개인","개인","1998","새창로 52","-","중개거래","서울 마포구","-"
"3863","서울특별시 마포구 도화동","550","0550","0000","삼성","72.1850","202402","24","       120,000","-","5","개인","법인","1997","도화길 28","-","중개거래","서울 마포구","-"
"3864","서울특별시 마포구 도화동","550","0550","0000","삼성","72.1850","202401","08","       127,000","102","13","개인","개인","1997","도화길 28","-","중개거래","서울 마포구","24.02.28"
"3865","서울특별시 마포구 도화동","550","0550","0000","삼성","72.1850","202401","20","       126,000","-","15","개인","개인","1997","도화길 28","-","중개거래","서울 마포구","-"
"3866","서울특별시 마포구 도화동","550","0550","0000","삼성","84.9850","202403","13","       137,400","-","9","개인","개인","1997","도화길 28","-","중개거래","서울 마포구","-"
"3867","서울특별시 마포구 도화동","550","0550","0000","삼성","84.9850","202403","04","       134,000","-","3","개인","개인","1997","도화길 28","-","중개거래","서울 마포구","-"
"3868","서울특별시 마포구 도화동","550","0550","0000","삼성","84.9850","202401","10","       137,000","-","8","개인","개인","1997","도화길 28","-","중개거래","서울 마포구","-"
"3869","서울특별시 마포구 도화동","550","0550","0000","삼성","114.7400","202403","19","       150,000","-","11","개인","개인","1997","도화길 28","-","직거래","-","-"
"3870","서울특별시 마포구 도화동","550","0550","0000","삼성","136.1000","202402","23","       176,000","-","5","개인","개인","1997","도화길 28","-","중개거래","서울 마포구","-"
"3871","서울특별시 마포구 도화동","555","0555","0000","한화오벨리스크","36.4900","202403","20","        49,800","-","15","개인","개인","2004","마포대로 33","-","중개거래","서울 마포구","-"
"3872","서울특별시 마포구 용강동","380","0380","0000","마포용강삼성래미안","59.9900","202401","18","       115,000","-","9","개인","개인","2003","큰우물로 28","-","중개거래","서울 마포구","-"
"3873","서울특별시 마포구 용강동","380","0380","0000","마포용강삼성래미안","59.9800","202403","06","       110,000","-","2","개인","개인","2003","큰우물로 28","-","중개거래","서울 마포구","-"
"3874","서울특별시 마포구 용강동","494-8","0494","0008","두영","131.4800","202401","05","        87,000","-","2","개인","개인","2003","대흥로 20","-","중개거래","서울 마포구","-"
"3875","서울특별시 마포구 용강동","501","0501","0000","대림2차","59.2500","202401","11","        99,800","201","14","개인","개인","2004","토정로32길 6","-","중개거래","서울 마포구","24.02.28"
"3876","서울특별시 마포구 용강동","501","0501","0000","대림2차","118.8600","202401","15","       150,000","201","2","개인","개인","2004","토정로32길 6","-","직거래","-","24.03.04"
"3877","서울특별시 마포구 용강동","502","0502","0000","래미안마포리버웰","84.9800","202403","08","       180,000","-","10","개인","법인","2015","토정로31길 23","-","중개거래","서울 마포구","-"
"3878","서울특별시 마포구 용강동","508","0508","0000","이편한세상마포리버파크","59.9800","202401","20","       149,500","-","15","개인","개인","2016","토정로31길 24","-","중개거래","서울 마포구","-"
"3879","서울특별시 마포구 용강동","508","0508","0000","이편한세상마포리버파크","84.9800","202403","30","       185,000","-","9","개인","개인","2016","토정로31길 24","-","중개거래","서울 마포구","-"
"3880","서울특별시 마포구 용강동","508","0508","0000","이편한세상마포리버파크","84.9800","202401","15","       180,000","-","8","개인","개인","2016","토정로31길 24","-","중개거래","서울 마포구","-"
"3881","서울특별시 마포구 용강동","508","0508","0000","이편한세상마포리버파크","59.9800","202402","17","       143,000","-","7","개인","개인","2016","토정로31길 24","-","중개거래","서울 마포구","-"
"3882","서울특별시 마포구 용강동","508","0508","0000","이편한세상마포리버파크","59.9800","202404","03","       153,800","-","19","개인","개인","2016","토정로31길 24","-","중개거래","서울 마포구","-"
"3883","서울특별시 마포구 용강동","508","0508","0000","이편한세상마포리버파크","59.9800","202403","28","       150,500","-","7","개인","개인","2016","토정로31길 24","-","중개거래","서울 마포구","-"
"3884","서울특별시 마포구 용강동","508","0508","0000","이편한세상마포리버파크","59.9800","202401","27","       148,250","-","11","개인","개인","2016","토정로31길 24","-","중개거래","서울 마포구","-"
"3885","서울특별시 마포구 용강동","508","0508","0000","이편한세상마포리버파크","123.4400","202401","13","       217,000","-","5","개인","개인","2016","토정로31길 24","-","중개거래","서울 마포구","-"
"3886","서울특별시 마포구 용강동","508","0508","0000","이편한세상마포리버파크","123.4400","202402","03","       240,000","-","11","개인","개인","2016","토정로31길 24","-","중개거래","서울 중랑구","-"
"3887","서울특별시 마포구 토정동","138","0138","0000","한강삼성","84.9600","202403","20","       140,000","-","19","개인","개인","1997","토정로32길 11","-","중개거래","서울 마포구","-"
"3888","서울특별시 마포구 토정동","138","0138","0000","한강삼성","59.7600","202401","14","       115,500","102","20","개인","개인","1997","토정로32길 11","-","중개거래","서울 마포구","24.03.21"
"3889","서울특별시 마포구 마포동","253","0253","0000","마포쌍용황금아파트","59.9000","202403","26","        85,000","-","9","개인","개인","2000","마포대로4라길 30","-","중개거래","서울 마포구","-"
"3890","서울특별시 마포구 마포동","350","0350","0000","강변한신코아","51.4800","202401","30","        51,000","-","2","개인","개인","1992","마포대로4다길 18","-","중개거래","서울 마포구","-"
"3891","서울특별시 마포구 마포동","449","0449","0000","비체힐리버뷰","17.3471","202401","06","        15,000","-","7","개인","개인","2012","마포대로4나길 71","-","중개거래","서울 마포구","-"
"3892","서울특별시 마포구 대흥동","12-41","0012","0041","서희스타힐스","12.8500","202401","21","        18,100","-","17","개인","개인","2014","신촌로 160","-","중개거래","서울 마포구 서울 서대문구","24.01.22"
"3893","서울특별시 마포구 대흥동","12-41","0012","0041","서희스타힐스","12.8100","202403","19","        17,000","-","4","개인","개인","2014","신촌로 160","-","직거래","-","24.03.21"
"3894","서울특별시 마포구 대흥동","12-41","0012","0041","서희스타힐스","12.8800","202402","07","        17,700","-","8","개인","개인","2014","신촌로 160","-","중개거래","서울 마포구","24.02.29"
"3895","서울특별시 마포구 대흥동","12-41","0012","0041","서희스타힐스","12.8100","202401","12","        18,500","-","8","개인","개인","2014","신촌로 160","-","중개거래","서울 마포구","24.01.23"
"3896","서울특별시 마포구 대흥동","660","0660","0000","대흥동태영아파트","84.7700","202403","08","       101,000","-","17","개인","개인","1999","독막로 266","-","중개거래","서울 마포구","-"
"3897","서울특별시 마포구 대흥동","660","0660","0000","대흥동태영아파트","84.7700","202402","07","       128,500","-","2","개인","개인","1999","독막로 266","-","중개거래","서울 마포구","-"
"3898","서울특별시 마포구 대흥동","660","0660","0000","대흥동태영아파트","84.7700","202402","03","       138,500","-","17","개인","개인","1999","독막로 266","-","중개거래","서울 마포구","-"
"3899","서울특별시 마포구 대흥동","660","0660","0000","대흥동태영아파트","59.4000","202402","27","       104,700","-","10","개인","개인","1999","독막로 266","-","중개거래","서울 마포구","-"
"3900","서울특별시 마포구 대흥동","660","0660","0000","대흥동태영아파트","59.4000","202401","19","       104,000","104","15","개인","개인","1999","독막로 266","-","중개거래","서울 마포구","24.03.08"
"3901","서울특별시 마포구 대흥동","660","0660","0000","대흥동태영아파트","59.4000","202401","07","       100,000","-","12","개인","개인","1999","독막로 266","-","중개거래","서울 마포구","-"
"3902","서울특별시 마포구 대흥동","660","0660","0000","대흥동태영아파트","59.4000","202403","30","       109,000","-","14","개인","개인","1999","독막로 266","-","중개거래","서울 마포구","-"
"3903","서울특별시 마포구 대흥동","660","0660","0000","대흥동태영아파트","59.4000","202403","11","       102,000","-","7","개인","개인","1999","독막로 266","-","중개거래","서울 마포구","-"
"3904","서울특별시 마포구 대흥동","660","0660","0000","대흥동태영아파트","84.7700","202403","30","       138,000","-","7","개인","개인","1999","독막로 266","-","중개거래","서울 마포구","-"
"3905","서울특별시 마포구 대흥동","660","0660","0000","대흥동태영아파트","59.4000","202401","27","       101,000","-","2","개인","개인","1999","독막로 266","-","중개거래","서울 마포구","-"
"3906","서울특별시 마포구 대흥동","660","0660","0000","대흥동태영아파트","59.4000","202402","21","       106,100","-","21","개인","개인","1999","독막로 266","-","중개거래","서울 마포구","-"
"3907","서울특별시 마포구 대흥동","660","0660","0000","대흥동태영아파트","59.4000","202403","12","       114,000","-","21","개인","개인","1999","독막로 266","-","중개거래","서울 마포구","-"
"3908","서울특별시 마포구 대흥동","660","0660","0000","대흥동태영아파트","84.7700","202402","26","       137,000","-","13","개인","개인","1999","독막로 266","-","중개거래","서울 마포구","-"
"3909","서울특별시 마포구 대흥동","660","0660","0000","대흥동태영아파트","84.7700","202402","23","       138,000","-","6","개인","개인","1999","독막로 266","-","중개거래","서울 마포구","-"
"3910","서울특별시 마포구 대흥동","660","0660","0000","대흥동태영아파트","84.7700","202403","22","       139,000","-","7","개인","개인","1999","독막로 266","-","중개거래","서울 마포구","-"
"3911","서울특별시 마포구 대흥동","803","0803","0000","동양엔파트","84.9330","202402","27","       125,000","-","9","개인","개인","2007","백범로 82","-","중개거래","서울 마포구","-"
"3912","서울특별시 마포구 대흥동","803","0803","0000","동양엔파트","84.8930","202403","04","       105,000","-","1","개인","개인","2007","백범로 82","-","중개거래","서울 마포구","-"
"3913","서울특별시 마포구 대흥동","804","0804","0000","마포자이2차","84.4400","202401","18","       159,000","101","4","개인","개인","2014","서강대길 40","-","중개거래","서울 마포구","24.03.28"
"3914","서울특별시 마포구 대흥동","804","0804","0000","마포자이2차","118.7900","202402","24","       213,000","-","16","개인","개인","2014","서강대길 40","-","중개거래","서울 마포구","-"
